"","date","zip","resp","diar","pop","hh.size","lat","long"
"3641",2020-03-11,"06512",6,1,7110,3,41.283747,-72.864094
"3642",2020-03-11,"06513",0,0,6381,1,41.315426,-72.8627945
"3643",2020-03-11,"06514",0,0,7337,2,41.3721665,-72.941369
"3644",2020-03-11,"06515",0,0,7479,1,41.3305385,-72.9685975
"3645",2020-03-11,"06516",0,0,7444,2,41.274447,-72.95767324
"3646",2020-03-11,"06517",0,0,6595,2,41.345797,-72.904446
"3647",2020-03-11,"06518",0,0,8992,2,41.417547,-72.907346
"3648",2020-03-11,"06519",8,0,8322,3,41.293447,-72.9385965
"3649",2020-03-11,"06524",1,0,6147,3,41.4298385,-72.993253
"3650",2020-03-11,"06525",0,0,7770,3,41.3530465,-73.0017995
"3651",2020-03-11,"06604",0,0,7023,1,41.188977,-73.211005
"3652",2020-03-11,"06605",0,0,7816,1,41.161449194,-73.216557
"3653",2020-03-11,"06606",1,1,7498,4,41.208796,-73.2115575
"3654",2020-03-11,"06607",0,0,8143,2,41.1762965,-73.1663045
"3655",2020-03-11,"06608",0,0,8335,1,41.188746,-73.180356
"3656",2020-03-11,"06610",0,0,6243,2,41.206646,-73.171405
"3657",2020-03-11,"06611",0,0,9437,1,41.259907,-73.208257
"3658",2020-03-11,"06612",0,0,7935,2,41.2725455,-73.302861
"3659",2020-03-11,"06614",0,0,7393,1,41.230496,-73.1257035
"3660",2020-03-11,"06615",0,0,7436,2,41.1729465,-73.13923432
"3661",2020-03-11,"06702",0,0,7080,3,41.559746,-73.0431255
"3662",2020-03-11,"06704",0,0,8053,2,41.582897,-73.033901
"3663",2020-03-11,"06705",0,0,6981,2,41.551547,-72.992688
"3664",2020-03-11,"06706",0,0,8370,1,41.534596,-73.0231505
"3665",2020-03-11,"06708",0,1,7440,3,41.543396,-73.065152
"3666",2020-03-11,"06710",0,1,6563,3,41.5696465,-73.0468515
"3667",2020-03-11,"06712",0,0,7206,1,41.499397,-72.976401
"3668",2020-03-11,"06716",0,0,6379,2,41.598854,-72.9775585
"3669",2020-03-11,"06750",0,0,7491,2,41.7249315,-73.2564865
"3670",2020-03-11,"06751",0,0,7663,1,41.6421055,-73.211003
"3671",2020-03-11,"06752",0,0,8991,1,41.517055,-73.358267
"3672",2020-03-11,"06754",0,0,6693,1,41.7976265,-73.3687625
"3673",2020-03-11,"06755",0,0,7620,1,41.646678,-73.480072
"3674",2020-03-11,"06756",0,0,9044,1,41.8488635,-73.2362045
"3675",2020-03-11,"06757",0,0,8177,2,41.728729495,-73.44868737
"3676",2020-03-11,"06759",0,0,7427,1,41.7560665,-73.2157455
"3677",2020-03-11,"06762",0,0,7203,2,41.528874,-73.117314
"3678",2020-03-11,"06763",0,0,6819,2,41.69008,-73.211809
"3679",2020-03-11,"06770",0,0,7755,3,41.487842,-73.061246
"3680",2020-03-11,"06776",0,0,7812,2,41.5873105,-73.4159895
"3681",2020-03-11,"06777",0,0,7571,1,41.708186,-73.3326235
"3682",2020-03-11,"06778",0,0,7291,2,41.694945,-73.108706
"3683",2020-03-11,"06779",0,0,6477,3,41.5953465,-73.080253
"3684",2020-03-11,"06782",0,0,8147,1,41.6576475,-73.047044
"3685",2020-03-11,"06783",0,0,6892,2,41.553791,-73.301041
"3686",2020-03-11,"06784",0,0,7390,1,41.581341899,-73.48735161
"3687",2020-03-11,"06785",1,0,6928,3,41.7081015,-73.448479
"3688",2020-03-11,"06786",0,0,7804,1,41.6642475,-73.019497
"3689",2020-03-11,"06787",0,0,8060,1,41.679492,-73.102229
"3690",2020-03-11,"06790",1,0,7134,2,41.8393655,-73.1254955
"3691",2020-03-11,"06791",0,0,7731,2,41.720315,-73.060313
"3692",2020-03-11,"06793",0,0,6568,1,41.636105,-73.297241
"3693",2020-03-11,"06794",0,0,6149,1,41.6413695,-73.3239855
"3694",2020-03-11,"06795",0,0,8106,3,41.615246,-73.117246
"3695",2020-03-11,"06796",0,0,7334,2,41.874194,-73.3521925
"3696",2020-03-11,"06798",0,0,7936,3,41.562687,-73.2062455
"3697",2020-03-11,"06801",0,0,7422,3,41.3806945,-73.3915145
"3698",2020-03-11,"06804",0,0,6295,1,41.4673445,-73.388264
"3699",2020-03-11,"06807",0,1,8262,1,41.0620965,-73.5880685
"3700",2020-03-11,"06810",1,0,6796,3,41.3781445,-73.4690945
"3701",2020-03-11,"06811",0,0,8313,1,41.423144,-73.47701706
"3702",2020-03-11,"06812",0,1,7934,3,41.486794,-73.4910675
"3703",2020-03-11,"06820",0,0,7418,2,41.0753465,-73.481017
"3704",2020-03-11,"06830",0,0,6673,2,41.0422335,-73.62692
"3705",2020-03-11,"06831",0,0,7586,1,41.081675289,-73.6635725
"3706",2020-03-11,"06840",0,0,8912,3,41.162787137,-73.50212314
"3707",2020-03-11,"06850",0,0,8236,1,41.127096,-73.442314
"3708",2020-03-11,"06851",0,0,7934,1,41.139596,-73.405613
"3709",2020-03-11,"06853",1,0,7550,2,41.0694885,-73.4376635
"3710",2020-03-11,"06854",0,0,7827,2,41.091746,-73.4320135
"3711",2020-03-11,"06855",0,0,7445,3,41.102351341,-73.3981625
"3712",2020-03-11,"06870",0,2,6996,3,41.0330965,-73.5693675
"3713",2020-03-11,"06877",0,0,8180,2,41.307351587,-73.4947135
"3714",2020-03-11,"06878",0,0,6660,1,41.03435812,-73.5826185
"3715",2020-03-11,"06880",0,0,7524,2,41.144796454,-73.3427615
"3716",2020-03-11,"06883",0,0,7116,1,41.2246455,-73.3775635
"3717",2020-03-11,"06896",0,0,6906,1,41.302195,-73.388264
"3718",2020-03-11,"06897",0,0,6801,1,41.209449,-73.44091207
"3719",2020-03-11,"06901",2,1,8444,3,41.0526965,-73.5356165
"3720",2020-03-11,"06902",0,0,6849,1,41.0609965,-73.542467
"3721",2020-03-11,"06903",1,0,6518,1,41.126685418,-73.570019
"3722",2020-03-11,"06905",0,0,7258,1,41.085846,-73.5449175
"3723",2020-03-11,"06906",0,0,7898,1,41.077346,-73.5208165
"3724",2020-03-11,"06907",1,1,7072,4,41.097796,-73.5188285
"3725",2020-03-12,"06001",0,0,6618,1,41.7922485,-72.8546215
"3726",2020-03-12,"06002",0,0,6949,2,41.852748,-72.736193
"3727",2020-03-12,"06010",0,0,6295,2,41.681598,-72.940477
"3728",2020-03-12,"06013",0,0,7777,1,41.7586945,-72.95751
"3729",2020-03-12,"06016",0,0,8025,1,41.9068475,-72.5516315
"3730",2020-03-12,"06018",0,0,8353,2,42.021107878,-73.29613924
"3731",2020-03-12,"06019",0,0,9038,3,41.852411,-72.8994735
"3732",2020-03-12,"06020",0,0,7409,1,41.8742965,-72.8993385
"3733",2020-03-12,"06021",0,0,7938,1,42.016421379,-73.1119775
"3734",2020-03-12,"06022",0,0,7138,2,41.866526,-72.920646
"3735",2020-03-12,"06023",0,0,7539,1,41.6139485,-72.7205765
"3736",2020-03-12,"06024",1,0,7230,2,42.021986,-73.269836
"3737",2020-03-12,"06026",0,0,8688,1,41.9385965,-72.735138
"3738",2020-03-12,"06027",0,2,6976,4,42.004306649,-72.913469
"3739",2020-03-12,"06029",0,0,7215,2,41.907197,-72.4231275
"3740",2020-03-12,"06031",0,0,7372,2,41.946962,-73.3304885
"3741",2020-03-12,"06032",0,0,7960,1,41.725199,-72.8295075
"3742",2020-03-12,"06033",0,0,7295,1,41.703899,-72.5461325
"3743",2020-03-12,"06035",0,0,7555,1,41.960306365,-72.79614
"3744",2020-03-12,"06037",0,1,6709,3,41.603448,-72.7762915
"3745",2020-03-12,"06039",0,0,6303,2,41.967320505,-73.43203767
"3746",2020-03-12,"06040",0,0,6193,2,41.7770485,-72.523631
"3747",2020-03-12,"06043",0,0,7412,1,41.766929,-72.438478
"3748",2020-03-12,"06051",0,0,8556,1,41.666649,-72.769641
"3749",2020-03-12,"06052",0,0,7542,2,41.6571985,-72.8041925
"3750",2020-03-12,"06053",0,0,7575,2,41.690297,-72.7906915
"3751",2020-03-12,"06057",0,0,6948,2,41.85597,-73.0064315
"3752",2020-03-12,"06058",0,0,8470,2,41.959432588,-73.199483
"3753",2020-03-12,"06059",0,0,8048,2,41.928609,-72.916584
"3754",2020-03-12,"06060",0,0,8383,2,41.996753,-72.8444925
"3755",2020-03-12,"06062",0,0,8372,1,41.6738525,-72.8539445
"3756",2020-03-12,"06063",0,0,5711,2,41.9320325,-72.966924
"3757",2020-03-12,"06065",0,0,6607,1,41.976322423,-73.02232
"3758",2020-03-12,"06066",0,0,6782,1,41.8358975,-72.4632105
"3759",2020-03-12,"06067",1,0,8042,1,41.657749,-72.662687
"3760",2020-03-12,"06068",0,2,8758,3,42.0082755,-73.41461884
"3761",2020-03-12,"06069",0,0,8183,2,41.855067717,-73.44148419
"3762",2020-03-12,"06070",0,0,6861,1,41.868613,-72.8216415
"3763",2020-03-12,"06071",0,0,7242,1,41.9908563,-72.4517345
"3764",2020-03-12,"06073",0,0,7504,1,41.663449,-72.554933
"3765",2020-03-12,"06074",0,0,7977,2,41.833848,-72.5705325
"3766",2020-03-12,"06076",0,1,6367,3,41.986640815,-72.2533375
"3767",2020-03-12,"06078",0,0,9051,1,41.976171629,-72.65770167
"3768",2020-03-12,"06081",1,0,8078,1,41.905697,-72.7715895
"3769",2020-03-12,"06082",0,0,7339,2,41.984446,-72.5570815
"3770",2020-03-12,"06084",0,0,6970,1,41.882047,-72.361168
"3771",2020-03-12,"06085",0,0,7431,1,41.7468985,-72.880995
"3772",2020-03-12,"06088",0,0,7568,1,41.9033475,-72.592533
"3773",2020-03-12,"06089",0,2,9156,4,41.8387975,-72.831442
"3774",2020-03-12,"06090",0,0,7312,2,41.9545455,-72.8658435
"3775",2020-03-12,"06091",0,0,5732,4,42.002732904,-72.9820655
"3776",2020-03-12,"06092",2,3,7330,4,41.861663,-72.8497045
"3777",2020-03-12,"06093",0,0,7239,2,42.005542,-72.72442587
"3778",2020-03-12,"06095",0,0,7567,2,41.865898,-72.6818835
"3779",2020-03-12,"06096",0,0,7424,1,41.9234965,-72.6594105
"3780",2020-03-12,"06098",0,1,7786,2,41.946750222,-73.0648565
"3781",2020-03-12,"06103",0,0,8259,2,41.768549,-72.6745365
"3782",2020-03-12,"06105",0,0,7785,3,41.7779495,-72.702138
"3783",2020-03-12,"06106",0,0,8034,3,41.7414495,-72.687187
"3784",2020-03-12,"06107",0,0,7893,1,41.75265,-72.758573
"3785",2020-03-12,"06108",0,0,6610,1,41.777599,-72.621378
"3786",2020-03-12,"06109",0,0,5573,1,41.7036995,-72.662837
"3787",2020-03-12,"06110",0,0,8027,1,41.73425,-72.7381895
"3788",2020-03-12,"06111",0,0,6646,2,41.6856495,-72.731196
"3789",2020-03-12,"06112",0,0,7474,1,41.791187,-72.6968875
"3790",2020-03-12,"06114",0,0,8959,3,41.7454495,-72.670287
"3791",2020-03-12,"06117",0,0,7472,2,41.7813995,-72.7574895
"3792",2020-03-12,"06118",0,0,7752,3,41.7448355,-72.6121345
"3793",2020-03-12,"06119",0,2,7227,4,41.7637495,-72.7265885
"3794",2020-03-12,"06120",0,0,8858,1,41.788049,-72.667336
"3795",2020-03-12,"06226",1,0,8015,1,41.7093655,-72.2109645
"3796",2020-03-12,"06231",0,0,7282,2,41.627599,-72.372719
"3797",2020-03-12,"06232",0,0,7407,2,41.732026,-72.374618
"3798",2020-03-12,"06234",1,0,7248,3,41.784606,-71.9628505
"3799",2020-03-12,"06235",0,0,7228,1,41.811508,-72.1279515
"3800",2020-03-12,"06237",0,0,6841,2,41.690941,-72.2980185
"3801",2020-03-12,"06238",0,0,6938,2,41.777595,-72.334272
"3802",2020-03-12,"06239",0,0,7485,2,41.788984,-71.85521753
"3803",2020-03-12,"06241",0,0,9115,3,41.853812813,-71.86030059
"3804",2020-03-12,"06242",0,0,9083,2,41.901662,-72.100683
"3805",2020-03-12,"06247",0,0,6065,1,41.764698,-72.068482
"3806",2020-03-12,"06248",0,0,6639,3,41.682179,-72.4007775
"3807",2020-03-12,"06249",0,0,8661,2,41.6265445,-72.245804
"3808",2020-03-12,"06250",5,5,8171,4,41.781562,-72.2061075
"3809",2020-03-12,"06254",1,1,7594,4,41.6142705,-72.149072
"3810",2020-03-12,"06255",0,1,7952,3,41.978582407,-71.901796
"3811",2020-03-12,"06256",0,0,7252,1,41.7561135,-72.1288565
"3812",2020-03-12,"06259",0,0,8148,1,41.8618165,-71.9943135
"3813",2020-03-12,"06260",0,0,8833,3,41.90082831,-71.86525094
"3814",2020-03-12,"06262",0,0,7880,1,42.020178091,-71.9478735
"3815",2020-03-12,"06264",0,0,7078,3,41.6930585,-72.102132
"3816",2020-03-12,"06266",0,1,7296,3,41.6737795,-72.1482635
"3817",2020-03-12,"06268",0,0,7187,2,41.7911465,-72.2532095
"3818",2020-03-12,"06269",0,0,7587,1,41.804209,-72.250869
"3819",2020-03-12,"06277",0,0,7711,1,41.977030122,-71.8610759
"3820",2020-03-12,"06278",0,0,7673,1,41.895535,-72.164752
"3821",2020-03-12,"06279",0,0,6754,1,41.8966655,-72.2733795
"3822",2020-03-12,"06280",0,0,7843,1,41.70083,-72.138186
"3823",2020-03-12,"06281",0,0,6562,1,41.969208257,-72.01467455
"3824",2020-03-12,"06282",0,0,8572,1,41.9423045,-72.061495
"3825",2020-03-12,"06320",0,0,9511,2,41.345452583,-72.1087705
"3826",2020-03-12,"06330",1,1,8123,3,41.642066,-72.067582
"3827",2020-03-12,"06331",0,0,7623,1,41.697212,-71.99386
"3828",2020-03-12,"06333",3,6,8956,5,41.3765475,-72.2368105
"3829",2020-03-12,"06334",0,0,6619,1,41.546748,-72.179573
"3830",2020-03-12,"06335",0,0,7203,1,41.439648,-72.062324
"3831",2020-03-12,"06336",0,0,7805,3,41.580798,-72.194556
"3832",2020-03-12,"06339",0,0,7669,1,41.4442295,-71.9988785
"3833",2020-03-12,"06340",0,0,8262,1,41.358567831,-72.035169
"3834",2020-03-12,"06351",0,0,7946,3,41.599186,-71.962785
"3835",2020-03-12,"06354",0,1,6348,4,41.7048385,-71.8489915
"3836",2020-03-12,"06355",1,2,6779,4,41.376712004,-71.9765675
"3837",2020-03-12,"06357",0,0,7269,1,41.331056721,-72.215723
"3838",2020-03-12,"06359",0,1,8105,2,41.472796406,-71.87991184
"3839",2020-03-12,"06360",0,0,8372,2,41.536679,-72.0022545
"3840",2020-03-12,"06365",0,0,8366,2,41.519179,-71.95439
"3841",2020-03-12,"06370",1,1,6507,3,41.4645975,-72.188621
"3842",2020-03-12,"06371",0,0,6415,2,41.359299358,-72.33961925
"3843",2020-03-12,"06373",0,0,7287,1,41.669529314,-71.8055435
"3844",2020-03-12,"06374",0,0,8958,2,41.69105,-71.909045
"3845",2020-03-12,"06375",0,0,6667,2,41.398998,-72.1329215
"3846",2020-03-12,"06376",0,0,8129,2,41.2947745,-72.256424
"3847",2020-03-12,"06377",0,0,6633,1,41.720241757,-71.81899347
"3848",2020-03-12,"06378",0,0,6909,2,41.380467223,-71.9177436
"3849",2020-03-12,"06379",0,2,8732,3,41.368473572,-71.86416896
"3850",2020-03-12,"06380",0,0,9008,1,41.570348,-72.0544705
"3851",2020-03-12,"06382",1,0,6595,2,41.461548,-72.130872
"3852",2020-03-12,"06384",0,0,7362,1,41.5770525,-71.86072971
"3853",2020-03-12,"06385",0,0,7004,3,41.359548,-72.1602215
"3854",2020-03-12,"06401",0,1,7789,2,41.3432825,-73.0706515
"3855",2020-03-12,"06403",0,0,8139,2,41.418219,-73.0588355
"3856",2020-03-12,"06405",0,0,7150,1,41.28827042,-72.794942
"3857",2020-03-12,"06409",2,1,8192,3,41.3488045,-72.4178625
"3858",2020-03-12,"06410",5,0,8036,4,41.505947,-72.9081225
"3859",2020-03-12,"06412",0,0,8202,1,41.403088,-72.483442
"3860",2020-03-12,"06413",0,0,7284,2,41.298622694,-72.53628225
"3861",2020-03-12,"06415",0,0,7637,1,41.5471395,-72.343027
"3862",2020-03-12,"06416",0,0,6518,2,41.606102,-72.66779
"3863",2020-03-12,"06417",0,0,7912,2,41.367911,-72.4540115
"3864",2020-03-12,"06418",0,0,6294,2,41.327146,-73.0815475
"3865",2020-03-12,"06419",0,0,8835,2,41.376444,-72.583236
"3866",2020-03-12,"06420",0,0,8456,1,41.4858115,-72.267777
"3867",2020-03-12,"06422",0,0,7034,2,41.4617685,-72.6775505
"3868",2020-03-12,"06423",0,0,7508,1,41.477734,-72.390982
"3869",2020-03-12,"06424",0,1,8099,2,41.5572605,-72.4947215
"3870",2020-03-12,"06426",0,0,8312,2,41.352391,-72.3999315
"3871",2020-03-12,"06430",0,0,7009,3,41.174596,-73.28431
"3872",2020-03-12,"06432",0,0,6626,1,41.196246,-73.2446085
"3873",2020-03-12,"06437",0,0,7014,3,41.3391385,-72.690719
"3874",2020-03-12,"06438",1,0,6512,1,41.4601525,-72.4975835
"3875",2020-03-12,"06441",0,0,6914,1,41.4628325,-72.580045
"3876",2020-03-12,"06442",0,0,7207,2,41.344698,-72.444631
"3877",2020-03-12,"06443",0,0,7867,1,41.3443485,-72.60872551
"3878",2020-03-12,"06447",0,0,7111,2,41.636349,-72.4567795
"3879",2020-03-12,"06450",0,0,6817,3,41.537225,-72.7800865
"3880",2020-03-12,"06451",0,0,9683,1,41.5422135,-72.8195295
"3881",2020-03-12,"06455",0,0,6810,1,41.518291,-72.7130475
"3882",2020-03-12,"06457",0,0,7069,2,41.5496975,-72.653095
"3883",2020-03-12,"06460",0,0,7446,2,41.2240965,-73.05286363
"3884",2020-03-12,"06468",0,0,7797,1,41.3418455,-73.231708
"3885",2020-03-12,"06469",0,0,9136,1,41.5061835,-72.4430765
"3886",2020-03-12,"06470",1,0,7363,3,41.394745,-73.3142115
"3887",2020-03-12,"06471",0,0,8351,2,41.338597,-72.782892
"3888",2020-03-12,"06472",0,0,6651,2,41.376419,-72.7691915
"3889",2020-03-12,"06473",0,0,7767,3,41.383447,-72.8634905
"3890",2020-03-12,"06475",0,0,6844,3,41.301433,-72.390459
"3891",2020-03-12,"06477",0,0,8352,1,41.279497,-73.03295
"3892",2020-03-12,"06478",6,6,6894,5,41.42863,-73.1428835
"3893",2020-03-12,"06479",0,0,7735,2,41.576095,-72.9006965
"3894",2020-03-12,"06480",0,0,8754,2,41.583827,-72.587932
"3895",2020-03-12,"06481",0,0,6537,1,41.5344515,-72.700163
"3896",2020-03-12,"06482",0,0,8075,2,41.4047505,-73.250359
"3897",2020-03-12,"06483",0,0,6803,2,41.384598,-73.0943275
"3898",2020-03-12,"06484",0,0,8700,1,41.315846,-73.135431
"3899",2020-03-12,"06488",0,0,7459,3,41.4674795,-73.240607
"3900",2020-03-12,"06489",0,0,7461,1,41.600498,-72.876422
"3901",2020-03-12,"06490",0,0,7838,2,41.143267183,-73.293099
"3902",2020-03-12,"06492",0,0,8185,1,41.456603,-72.810266
"3903",2020-03-12,"06498",0,0,8753,2,41.308923975,-72.46529632
"3904",2020-03-12,"06504",0,0,7959,1,41.303647,-72.934946
"3905",2020-03-12,"06510",2,0,7949,2,41.307697,-72.926446
"3906",2020-03-12,"06511",1,1,7844,2,41.308047,-72.923896
"3907",2020-03-12,"06512",2,0,7110,3,41.283747,-72.864094
"3908",2020-03-12,"06513",0,0,6381,1,41.315426,-72.8627945
"3909",2020-03-12,"06514",0,0,7337,2,41.3721665,-72.941369
"3910",2020-03-12,"06515",0,0,7479,1,41.3305385,-72.9685975
"3911",2020-03-12,"06516",0,0,7444,2,41.274447,-72.95767324
"3912",2020-03-12,"06517",0,0,6595,2,41.345797,-72.904446
"3913",2020-03-12,"06518",0,0,8992,2,41.417547,-72.907346
"3914",2020-03-12,"06519",9,0,8322,3,41.293447,-72.9385965
"3915",2020-03-12,"06524",0,0,6147,3,41.4298385,-72.993253
"3916",2020-03-12,"06525",1,0,7770,3,41.3530465,-73.0017995
"3917",2020-03-12,"06604",0,0,7023,1,41.188977,-73.211005
"3918",2020-03-12,"06605",0,0,7816,1,41.161449194,-73.216557
"3919",2020-03-12,"06606",1,0,7498,4,41.208796,-73.2115575
"3920",2020-03-12,"06607",0,0,8143,2,41.1762965,-73.1663045
"3921",2020-03-12,"06608",0,0,8335,1,41.188746,-73.180356
"3922",2020-03-12,"06610",1,0,6243,2,41.206646,-73.171405
"3923",2020-03-12,"06611",0,0,9437,1,41.259907,-73.208257
"3924",2020-03-12,"06612",0,0,7935,2,41.2725455,-73.302861
"3925",2020-03-12,"06614",0,0,7393,1,41.230496,-73.1257035
"3926",2020-03-12,"06615",0,1,7436,2,41.1729465,-73.13923432
"3927",2020-03-12,"06702",0,1,7080,3,41.559746,-73.0431255
"3928",2020-03-12,"06704",0,0,8053,2,41.582897,-73.033901
"3929",2020-03-12,"06705",0,0,6981,2,41.551547,-72.992688
"3930",2020-03-12,"06706",0,0,8370,1,41.534596,-73.0231505
"3931",2020-03-12,"06708",1,0,7440,3,41.543396,-73.065152
"3932",2020-03-12,"06710",0,0,6563,3,41.5696465,-73.0468515
"3933",2020-03-12,"06712",0,0,7206,1,41.499397,-72.976401
"3934",2020-03-12,"06716",0,0,6379,2,41.598854,-72.9775585
"3935",2020-03-12,"06750",0,0,7491,2,41.7249315,-73.2564865
"3936",2020-03-12,"06751",0,0,7663,1,41.6421055,-73.211003
"3937",2020-03-12,"06752",0,0,8991,1,41.517055,-73.358267
"3938",2020-03-12,"06754",0,0,6693,1,41.7976265,-73.3687625
"3939",2020-03-12,"06755",0,0,7620,1,41.646678,-73.480072
"3940",2020-03-12,"06756",0,0,9044,1,41.8488635,-73.2362045
"3941",2020-03-12,"06757",0,0,8177,2,41.728729495,-73.44868737
"3942",2020-03-12,"06759",0,0,7427,1,41.7560665,-73.2157455
"3943",2020-03-12,"06762",0,0,7203,2,41.528874,-73.117314
"3944",2020-03-12,"06763",0,0,6819,2,41.69008,-73.211809
"3945",2020-03-12,"06770",0,0,7755,3,41.487842,-73.061246
"3946",2020-03-12,"06776",0,0,7812,2,41.5873105,-73.4159895
"3947",2020-03-12,"06777",0,0,7571,1,41.708186,-73.3326235
"3948",2020-03-12,"06778",0,1,7291,2,41.694945,-73.108706
"3949",2020-03-12,"06779",1,2,6477,3,41.5953465,-73.080253
"3950",2020-03-12,"06782",0,0,8147,1,41.6576475,-73.047044
"3951",2020-03-12,"06783",0,0,6892,2,41.553791,-73.301041
"3952",2020-03-12,"06784",0,0,7390,1,41.581341899,-73.48735161
"3953",2020-03-12,"06785",1,0,6928,3,41.7081015,-73.448479
"3954",2020-03-12,"06786",0,0,7804,1,41.6642475,-73.019497
"3955",2020-03-12,"06787",0,0,8060,1,41.679492,-73.102229
"3956",2020-03-12,"06790",0,0,7134,2,41.8393655,-73.1254955
"3957",2020-03-12,"06791",0,0,7731,2,41.720315,-73.060313
"3958",2020-03-12,"06793",0,0,6568,1,41.636105,-73.297241
"3959",2020-03-12,"06794",0,0,6149,1,41.6413695,-73.3239855
"3960",2020-03-12,"06795",1,0,8106,3,41.615246,-73.117246
"3961",2020-03-12,"06796",0,0,7334,2,41.874194,-73.3521925
"3962",2020-03-12,"06798",0,0,7936,3,41.562687,-73.2062455
"3963",2020-03-12,"06801",0,0,7422,3,41.3806945,-73.3915145
"3964",2020-03-12,"06804",0,0,6295,1,41.4673445,-73.388264
"3965",2020-03-12,"06807",0,0,8262,1,41.0620965,-73.5880685
"3966",2020-03-12,"06810",0,0,6796,3,41.3781445,-73.4690945
"3967",2020-03-12,"06811",0,0,8313,1,41.423144,-73.47701706
"3968",2020-03-12,"06812",0,0,7934,3,41.486794,-73.4910675
"3969",2020-03-12,"06820",0,0,7418,2,41.0753465,-73.481017
"3970",2020-03-12,"06830",0,0,6673,2,41.0422335,-73.62692
"3971",2020-03-12,"06831",0,1,7586,1,41.081675289,-73.6635725
"3972",2020-03-12,"06840",1,0,8912,3,41.162787137,-73.50212314
"3973",2020-03-12,"06850",0,0,8236,1,41.127096,-73.442314
"3974",2020-03-12,"06851",0,0,7934,1,41.139596,-73.405613
"3975",2020-03-12,"06853",0,0,7550,2,41.0694885,-73.4376635
"3976",2020-03-12,"06854",0,0,7827,2,41.091746,-73.4320135
"3977",2020-03-12,"06855",0,1,7445,3,41.102351341,-73.3981625
"3978",2020-03-12,"06870",0,0,6996,3,41.0330965,-73.5693675
"3979",2020-03-12,"06877",0,0,8180,2,41.307351587,-73.4947135
"3980",2020-03-12,"06878",0,0,6660,1,41.03435812,-73.5826185
"3981",2020-03-12,"06880",0,0,7524,2,41.144796454,-73.3427615
"3982",2020-03-12,"06883",0,0,7116,1,41.2246455,-73.3775635
"3983",2020-03-12,"06896",0,0,6906,1,41.302195,-73.388264
"3984",2020-03-12,"06897",0,0,6801,1,41.209449,-73.44091207
"3985",2020-03-12,"06901",0,0,8444,3,41.0526965,-73.5356165
"3986",2020-03-12,"06902",0,0,6849,1,41.0609965,-73.542467
"3987",2020-03-12,"06903",0,0,6518,1,41.126685418,-73.570019
"3988",2020-03-12,"06905",0,0,7258,1,41.085846,-73.5449175
"3989",2020-03-12,"06906",0,0,7898,1,41.077346,-73.5208165
"3990",2020-03-12,"06907",2,2,7072,4,41.097796,-73.5188285
"3991",2020-03-13,"06001",0,0,6618,1,41.7922485,-72.8546215
"3992",2020-03-13,"06002",0,0,6949,2,41.852748,-72.736193
"3993",2020-03-13,"06010",0,1,6295,2,41.681598,-72.940477
"3994",2020-03-13,"06013",0,0,7777,1,41.7586945,-72.95751
"3995",2020-03-13,"06016",0,0,8025,1,41.9068475,-72.5516315
"3996",2020-03-13,"06018",0,0,8353,2,42.021107878,-73.29613924
"3997",2020-03-13,"06019",2,0,9038,3,41.852411,-72.8994735
"3998",2020-03-13,"06020",0,0,7409,1,41.8742965,-72.8993385
"3999",2020-03-13,"06021",0,0,7938,1,42.016421379,-73.1119775
"4000",2020-03-13,"06022",0,0,7138,2,41.866526,-72.920646
"4001",2020-03-13,"06023",0,0,7539,1,41.6139485,-72.7205765
"4002",2020-03-13,"06024",0,0,7230,2,42.021986,-73.269836
"4003",2020-03-13,"06026",0,0,8688,1,41.9385965,-72.735138
"4004",2020-03-13,"06027",2,1,6976,4,42.004306649,-72.913469
"4005",2020-03-13,"06029",0,0,7215,2,41.907197,-72.4231275
"4006",2020-03-13,"06031",0,0,7372,2,41.946962,-73.3304885
"4007",2020-03-13,"06032",0,0,7960,1,41.725199,-72.8295075
"4008",2020-03-13,"06033",0,0,7295,1,41.703899,-72.5461325
"4009",2020-03-13,"06035",0,0,7555,1,41.960306365,-72.79614
"4010",2020-03-13,"06037",0,0,6709,3,41.603448,-72.7762915
"4011",2020-03-13,"06039",0,0,6303,2,41.967320505,-73.43203767
"4012",2020-03-13,"06040",0,0,6193,2,41.7770485,-72.523631
"4013",2020-03-13,"06043",0,0,7412,1,41.766929,-72.438478
"4014",2020-03-13,"06051",0,0,8556,1,41.666649,-72.769641
"4015",2020-03-13,"06052",0,0,7542,2,41.6571985,-72.8041925
"4016",2020-03-13,"06053",1,0,7575,2,41.690297,-72.7906915
"4017",2020-03-13,"06057",0,0,6948,2,41.85597,-73.0064315
"4018",2020-03-13,"06058",0,0,8470,2,41.959432588,-73.199483
"4019",2020-03-13,"06059",0,0,8048,2,41.928609,-72.916584
"4020",2020-03-13,"06060",1,0,8383,2,41.996753,-72.8444925
"4021",2020-03-13,"06062",0,0,8372,1,41.6738525,-72.8539445
"4022",2020-03-13,"06063",0,0,5711,2,41.9320325,-72.966924
"4023",2020-03-13,"06065",0,0,6607,1,41.976322423,-73.02232
"4024",2020-03-13,"06066",0,0,6782,1,41.8358975,-72.4632105
"4025",2020-03-13,"06067",0,0,8042,1,41.657749,-72.662687
"4026",2020-03-13,"06068",0,1,8758,3,42.0082755,-73.41461884
"4027",2020-03-13,"06069",0,0,8183,2,41.855067717,-73.44148419
